Process ID,Starting CPU Time,Ending CPU Time,Starting Burst Time,Ending Burst Time,Completion Time,,Starting CPU Time,Ending CPU Time
10,1744,1769,523,498,0
,,,,,,Switching Processes: 10 --> 11,1769,1772
11,1772,1797,175,150,0
,,,,,,Switching Processes: 11 --> 12,1797,1800
12,1800,1825,824,799,0
,,,,,,Switching Processes: 12 --> 13,1825,1828
13,1828,1853,332,307,0
,,,,,,Switching Processes: 13 --> 14,1853,1856
14,1856,1881,474,449,0
,,,,,,Switching Processes: 14 --> 15,1881,1884
15,1884,1909,148,123,0
,,,,,,Switching Processes: 15 --> 16,1909,1912
16,1912,1937,817,792,0
,,,,,,Switching Processes: 16 --> 17,1937,1940
17,1940,1965,847,822,0
,,,,,,Switching Processes: 17 --> 19,1965,1968
19,1968,1993,44,19,0
,,,,,,Switching Processes: 19 --> 20,1993,1996
20,1996,2021,373,348,0
,,,,,,Switching Processes: 20 --> 21,2021,2024
21,2024,2049,286,261,0
,,,,,,Switching Processes: 21 --> 22,2049,2052
22,2052,2077,749,724,0
,,,,,,Switching Processes: 22 --> 23,2077,2080
23,2080,2105,546,521,0
,,,,,,Switching Processes: 23 --> 24,2105,2108
24,2108,2133,630,605,0
,,,,,,Switching Processes: 24 --> 25,2133,2136
25,2136,2157,21,0,2157
,,,,,,Process 25 finished
,,,,,,Switching Processes: 25 --> 26,2157,2160
26,2160,2185,704,679,0
,,,,,,Switching Processes: 26 --> 27,2185,2188
27,2188,2213,342,317,0
,,,,,,Switching Processes: 27 --> 1,2213,2216
1,2216,2241,856,831,0
,,,,,,Switching Processes: 1 --> 2,2241,2244
2,2244,2269,916,891,0
,,,,,,Switching Processes: 2 --> 3,2269,2272
3,2272,2297,608,583,0
,,,,,,Switching Processes: 3 --> 4,2297,2300
4,2300,2325,329,304,0
,,,,,,Switching Processes: 4 --> 5,2325,2328
5,2328,2353,854,829,0
,,,,,,Switching Processes: 5 --> 6,2353,2356
6,2356,2381,685,660,0
,,,,,,Switching Processes: 6 --> 7,2381,2384
7,2384,2409,697,672,0
,,,,,,Switching Processes: 7 --> 8,2409,2412
8,2412,2437,135,110,0
,,,,,,Switching Processes: 8 --> 9,2437,2440
9,2440,2465,770,745,0
,,,,,,Switching Processes: 9 --> 10,2465,2468
10,2468,2493,498,473,0
,,,,,,Switching Processes: 10 --> 11,2493,2496
11,2496,2521,150,125,0
,,,,,,Switching Processes: 11 --> 12,2521,2524
12,2524,2549,799,774,0
,,,,,,Switching Processes: 12 --> 13,2549,2552
13,2552,2577,307,282,0
,,,,,,Switching Processes: 13 --> 14,2577,2580
14,2580,2605,449,424,0
,,,,,,Switching Processes: 14 --> 15,2605,2608
15,2608,2633,123,98,0
,,,,,,Switching Processes: 15 --> 16,2633,2636
16,2636,2661,792,767,0
,,,,,,Switching Processes: 16 --> 17,2661,2664
17,2664,2689,822,797,0
,,,,,,Switching Processes: 17 --> 19,2689,2692
19,2692,2711,19,0,2711
,,,,,,Process 19 finished
,,,,,,Switching Processes: 19 --> 20,2711,2714
20,2714,2739,348,323,0
,,,,,,Switching Processes: 20 --> 21,2739,2742
21,2742,2767,261,236,0
,,,,,,Switching Processes: 21 --> 22,2767,2770
22,2770,2795,724,699,0
,,,,,,Switching Processes: 22 --> 23,2795,2798
23,2798,2823,521,496,0
,,,,,,Switching Processes: 23 --> 24,2823,2826
24,2826,2851,605,580,0
,,,,,,Switching Processes: 24 --> 26,2851,2854
26,2854,2879,679,654,0
,,,,,,Switching Processes: 26 --> 27,2879,2882
27,2882,2907,317,292,0
,,,,,,Switching Processes: 27 --> 1,2907,2910
1,2910,2935,831,806,0
,,,,,,Switching Processes: 1 --> 2,2935,2938
2,2938,2963,891,866,0
,,,,,,Switching Processes: 2 --> 3,2963,2966
3,2966,2991,583,558,0
,,,,,,Switching Processes: 3 --> 4,2991,2994
4,2994,3019,304,279,0
,,,,,,Switching Processes: 4 --> 5,3019,3022
5,3022,3047,829,804,0
,,,,,,Switching Processes: 5 --> 6,3047,3050
6,3050,3075,660,635,0
,,,,,,Switching Processes: 6 --> 7,3075,3078
7,3078,3103,672,647,0
,,,,,,Switching Processes: 7 --> 8,3103,3106
8,3106,3131,110,85,0
,,,,,,Switching Processes: 8 --> 9,3131,3134
9,3134,3159,745,720,0
,,,,,,Switching Processes: 9 --> 10,3159,3162
10,3162,3187,473,448,0
,,,,,,Switching Processes: 10 --> 11,3187,3190
11,3190,3215,125,100,0
,,,,,,Switching Processes: 11 --> 12,3215,3218
12,3218,3243,774,749,0
,,,,,,Switching Processes: 12 --> 13,3243,3246
13,3246,3271,282,257,0
,,,,,,Switching Processes: 13 --> 14,3271,3274
14,3274,3299,424,399,0
,,,,,,Switching Processes: 14 --> 15,3299,3302
15,3302,3327,98,73,0
,,,,,,Switching Processes: 15 --> 16,3327,3330
16,3330,3355,767,742,0
,,,,,,Switching Processes: 16 --> 17,3355,3358
17,3358,3383,797,772,0
,,,,,,Switching Processes: 17 --> 20,3383,3386
20,3386,3411,323,298,0
,,,,,,Switching Processes: 20 --> 21,3411,3414
21,3414,3439,236,211,0
,,,,,,Switching Processes: 21 --> 22,3439,3442
22,3442,3467,699,674,0
,,,,,,Switching Processes: 22 --> 23,3467,3470
23,3470,3495,496,471,0
,,,,,,Switching Processes: 23 --> 24,3495,3498
24,3498,3523,580,555,0
,,,,,,Switching Processes: 24 --> 26,3523,3526
26,3526,3551,654,629,0
,,,,,,Switching Processes: 26 --> 27,3551,3554
27,3554,3579,292,267,0
,,,,,,Switching Processes: 27 --> 1,3579,3582
1,3582,3607,806,781,0
,,,,,,Switching Processes: 1 --> 2,3607,3610
2,3610,3635,866,841,0
,,,,,,Switching Processes: 2 --> 3,3635,3638
3,3638,3663,558,533,0
,,,,,,Switching Processes: 3 --> 4,3663,3666
4,3666,3691,279,254,0
,,,,,,Switching Processes: 4 --> 5,3691,3694
5,3694,3719,804,779,0
,,,,,,Switching Processes: 5 --> 6,3719,3722
6,3722,3747,635,610,0
,,,,,,Switching Processes: 6 --> 7,3747,3750
7,3750,3775,647,622,0
,,,,,,Switching Processes: 7 --> 8,3775,3778
8,3778,3803,85,60,0
,,,,,,Switching Processes: 8 --> 9,3803,3806
9,3806,3831,720,695,0
,,,,,,Switching Processes: 9 --> 10,3831,3834
10,3834,3859,448,423,0
,,,,,,Switching Processes: 10 --> 11,3859,3862
11,3862,3887,100,75,0
,,,,,,Switching Processes: 11 --> 12,3887,3890
12,3890,3915,749,724,0
,,,,,,Switching Processes: 12 --> 13,3915,3918
13,3918,3943,257,232,0
,,,,,,Switching Processes: 13 --> 14,3943,3946
14,3946,3971,399,374,0
,,,,,,Switching Processes: 14 --> 15,3971,3974
15,3974,3999,73,48,0
,,,,,,Switching Processes: 15 --> 16,3999,4002
16,4002,4027,742,717,0
,,,,,,Switching Processes: 16 --> 17,4027,4030
17,4030,4055,772,747,0
,,,,,,Switching Processes: 17 --> 20,4055,4058
20,4058,4083,298,273,0
,,,,,,Switching Processes: 20 --> 21,4083,4086
21,4086,4111,211,186,0
,,,,,,Switching Processes: 21 --> 22,4111,4114
22,4114,4139,674,649,0
,,,,,,Switching Processes: 22 --> 23,4139,4142
23,4142,4167,471,446,0
,,,,,,Switching Processes: 23 --> 24,4167,4170
24,4170,4195,555,530,0
,,,,,,Switching Processes: 24 --> 26,4195,4198
26,4198,4223,629,604,0
,,,,,,Switching Processes: 26 --> 27,4223,4226
27,4226,4251,267,242,0
,,,,,,Switching Processes: 27 --> 1,4251,4254
1,4254,4279,781,756,0
,,,,,,Switching Processes: 1 --> 2,4279,4282
2,4282,4307,841,816,0
,,,,,,Switching Processes: 2 --> 3,4307,4310
3,4310,4335,533,508,0
,,,,,,Switching Processes: 3 --> 4,4335,4338
4,4338,4363,254,229,0
,,,,,,Switching Processes: 4 --> 5,4363,4366
5,4366,4391,779,754,0
,,,,,,Switching Processes: 5 --> 6,4391,4394
6,4394,4419,610,585,0
,,,,,,Switching Processes: 6 --> 7,4419,4422
7,4422,4447,622,597,0
,,,,,,Switching Processes: 7 --> 8,4447,4450
8,4450,4475,60,35,0
,,,,,,Switching Processes: 8 --> 9,4475,4478
9,4478,4503,695,670,0
,,,,,,Switching Processes: 9 --> 10,4503,4506
10,4506,4531,423,398,0
,,,,,,Switching Processes: 10 --> 11,4531,4534
11,4534,4559,75,50,0
,,,,,,Switching Processes: 11 --> 12,4559,4562
12,4562,4587,724,699,0
,,,,,,Switching Processes: 12 --> 13,4587,4590
13,4590,4615,232,207,0
,,,,,,Switching Processes: 13 --> 14,4615,4618
14,4618,4643,374,349,0
,,,,,,Switching Processes: 14 --> 15,4643,4646
15,4646,4671,48,23,0
,,,,,,Switching Processes: 15 --> 16,4671,4674
16,4674,4699,717,692,0
,,,,,,Switching Processes: 16 --> 17,4699,4702
17,4702,4727,747,722,0
,,,,,,Switching Processes: 17 --> 20,4727,4730
20,4730,4755,273,248,0
,,,,,,Switching Processes: 20 --> 21,4755,4758
21,4758,4783,186,161,0
,,,,,,Switching Processes: 21 --> 22,4783,4786
22,4786,4811,649,624,0
,,,,,,Switching Processes: 22 --> 23,4811,4814
23,4814,4839,446,421,0
,,,,,,Switching Processes: 23 --> 24,4839,4842
24,4842,4867,530,505,0
,,,,,,Switching Processes: 24 --> 26,4867,4870
26,4870,4895,604,579,0
,,,,,,Switching Processes: 26 --> 27,4895,4898
27,4898,4923,242,217,0
,,,,,,Switching Processes: 27 --> 1,4923,4926
1,4926,4951,756,731,0
,,,,,,Switching Processes: 1 --> 2,4951,4954
2,4954,4979,816,791,0
,,,,,,Switching Processes: 2 --> 3,4979,4982
3,4982,5007,508,483,0
,,,,,,Switching Processes: 3 --> 4,5007,5010
4,5010,5035,229,204,0
,,,,,,Switching Processes: 4 --> 5,5035,5038
5,5038,5063,754,729,0
,,,,,,Switching Processes: 5 --> 6,5063,5066
6,5066,5091,585,560,0
,,,,,,Switching Processes: 6 --> 7,5091,5094
7,5094,5119,597,572,0
,,,,,,Switching Processes: 7 --> 8,5119,5122
8,5122,5147,35,10,0
,,,,,,Switching Processes: 8 --> 9,5147,5150
9,5150,5175,670,645,0
,,,,,,Switching Processes: 9 --> 10,5175,5178
10,5178,5203,398,373,0
,,,,,,Switching Processes: 10 --> 11,5203,5206
11,5206,5231,50,25,0
,,,,,,Switching Processes: 11 --> 12,5231,5234
12,5234,5259,699,674,0
,,,,,,Switching Processes: 12 --> 13,5259,5262
13,5262,5287,207,182,0
,,,,,,Switching Processes: 13 --> 14,5287,5290
14,5290,5315,349,324,0
,,,,,,Switching Processes: 14 --> 15,5315,5318
15,5318,5341,23,0,5341
,,,,,,Process 15 finished
,,,,,,Switching Processes: 15 --> 16,5341,5344
16,5344,5369,692,667,0
,,,,,,Switching Processes: 16 --> 17,5369,5372
17,5372,5397,722,697,0
,,,,,,Switching Processes: 17 --> 20,5397,5400
20,5400,5425,248,223,0
,,,,,,Switching Processes: 20 --> 21,5425,5428
21,5428,5453,161,136,0
,,,,,,Switching Processes: 21 --> 22,5453,5456
22,5456,5481,624,599,0
,,,,,,Switching Processes: 22 --> 23,5481,5484
23,5484,5509,421,396,0
,,,,,,Switching Processes: 23 --> 24,5509,5512
24,5512,5537,505,480,0
,,,,,,Switching Processes: 24 --> 26,5537,5540
26,5540,5565,579,554,0
,,,,,,Switching Processes: 26 --> 27,5565,5568
27,5568,5593,217,192,0
,,,,,,Switching Processes: 27 --> 1,5593,5596
1,5596,5621,731,706,0
,,,,,,Switching Processes: 1 --> 2,5621,5624
2,5624,5649,791,766,0
,,,,,,Switching Processes: 2 --> 3,5649,5652
3,5652,5677,483,458,0
,,,,,,Switching Processes: 3 --> 4,5677,5680
4,5680,5705,204,179,0
,,,,,,Switching Processes: 4 --> 5,5705,5708
5,5708,5733,729,704,0
,,,,,,Switching Processes: 5 --> 6,5733,5736
6,5736,5761,560,535,0
,,,,,,Switching Processes: 6 --> 7,5761,5764
7,5764,5789,572,547,0
,,,,,,Switching Processes: 7 --> 8,5789,5792
8,5792,5802,10,0,5802
,,,,,,Process 8 finished
,,,,,,Switching Processes: 8 --> 9,5802,5805
9,5805,5830,645,620,0
,,,,,,Switching Processes: 9 --> 10,5830,5833
10,5833,5858,373,348,0
,,,,,,Switching Processes: 10 --> 11,5858,5861
11,5861,5886,25,0,5886
,,,,,,Process 11 finished
,,,,,,Switching Processes: 11 --> 12,5886,5889
12,5889,5914,674,649,0
,,,,,,Switching Processes: 12 --> 13,5914,5917
13,5917,5942,182,157,0
,,,,,,Switching Processes: 13 --> 14,5942,5945
14,5945,5970,324,299,0
,,,,,,Switching Processes: 14 --> 16,5970,5973
16,5973,5998,667,642,0
,,,,,,Switching Processes: 16 --> 17,5998,6001
17,6001,6026,697,672,0
,,,,,,Switching Processes: 17 --> 20,6026,6029
20,6029,6054,223,198,0
,,,,,,Switching Processes: 20 --> 21,6054,6057
21,6057,6082,136,111,0
,,,,,,Switching Processes: 21 --> 22,6082,6085
22,6085,6110,599,574,0
,,,,,,Switching Processes: 22 --> 23,6110,6113
23,6113,6138,396,371,0
,,,,,,Switching Processes: 23 --> 24,6138,6141
24,6141,6166,480,455,0
,,,,,,Switching Processes: 24 --> 26,6166,6169
26,6169,6194,554,529,0
,,,,,,Switching Processes: 26 --> 27,6194,6197
27,6197,6222,192,167,0
,,,,,,Switching Processes: 27 --> 1,6222,6225
1,6225,6250,706,681,0
,,,,,,Switching Processes: 1 --> 2,6250,6253
2,6253,6278,766,741,0
,,,,,,Switching Processes: 2 --> 3,6278,6281
3,6281,6306,458,433,0
,,,,,,Switching Processes: 3 --> 4,6306,6309
4,6309,6334,179,154,0
,,,,,,Switching Processes: 4 --> 5,6334,6337
5,6337,6362,704,679,0
,,,,,,Switching Processes: 5 --> 6,6362,6365
6,6365,6390,535,510,0
,,,,,,Switching Processes: 6 --> 7,6390,6393
7,6393,6418,547,522,0
,,,,,,Switching Processes: 7 --> 9,6418,6421
9,6421,6446,620,595,0
,,,,,,Switching Processes: 9 --> 10,6446,6449
10,6449,6474,348,323,0
,,,,,,Switching Processes: 10 --> 12,6474,6477
12,6477,6502,649,624,0
,,,,,,Switching Processes: 12 --> 13,6502,6505
13,6505,6530,157,132,0
,,,,,,Switching Processes: 13 --> 14,6530,6533
14,6533,6558,299,274,0
,,,,,,Switching Processes: 14 --> 16,6558,6561
16,6561,6586,642,617,0
,,,,,,Switching Processes: 16 --> 17,6586,6589
17,6589,6614,672,647,0
,,,,,,Switching Processes: 17 --> 20,6614,6617
20,6617,6642,198,173,0
,,,,,,Switching Processes: 20 --> 21,6642,6645
21,6645,6670,111,86,0
,,,,,,Switching Processes: 21 --> 22,6670,6673
22,6673,6698,574,549,0
,,,,,,Switching Processes: 22 --> 23,6698,6701
23,6701,6726,371,346,0
,,,,,,Switching Processes: 23 --> 24,6726,6729
24,6729,6754,455,430,0
,,,,,,Switching Processes: 24 --> 26,6754,6757
26,6757,6782,529,504,0
,,,,,,Switching Processes: 26 --> 27,6782,6785
27,6785,6810,167,142,0
,,,,,,Switching Processes: 27 --> 1,6810,6813
1,6813,6838,681,656,0
,,,,,,Switching Processes: 1 --> 2,6838,6841
2,6841,6866,741,716,0
,,,,,,Switching Processes: 2 --> 3,6866,6869
3,6869,6894,433,408,0
,,,,,,Switching Processes: 3 --> 4,6894,6897
4,6897,6922,154,129,0
,,,,,,Switching Processes: 4 --> 5,6922,6925
5,6925,6950,679,654,0
,,,,,,Switching Processes: 5 --> 6,6950,6953
6,6953,6978,510,485,0
,,,,,,Switching Processes: 6 --> 7,6978,6981
7,6981,7006,522,497,0
,,,,,,Switching Processes: 7 --> 9,7006,7009
9,7009,7034,595,570,0
,,,,,,Switching Processes: 9 --> 10,7034,7037
10,7037,7062,323,298,0
,,,,,,Switching Processes: 10 --> 12,7062,7065
12,7065,7090,624,599,0
,,,,,,Switching Processes: 12 --> 13,7090,7093
13,7093,7118,132,107,0
,,,,,,Switching Processes: 13 --> 14,7118,7121
14,7121,7146,274,249,0
,,,,,,Switching Processes: 14 --> 16,7146,7149
16,7149,7174,617,592,0
,,,,,,Switching Processes: 16 --> 17,7174,7177
17,7177,7202,647,622,0
,,,,,,Switching Processes: 17 --> 20,7202,7205
20,7205,7230,173,148,0
,,,,,,Switching Processes: 20 --> 21,7230,7233
21,7233,7258,86,61,0
,,,,,,Switching Processes: 21 --> 22,7258,7261
22,7261,7286,549,524,0
,,,,,,Switching Processes: 22 --> 23,7286,7289
23,7289,7314,346,321,0
,,,,,,Switching Processes: 23 --> 24,7314,7317
24,7317,7342,430,405,0
,,,,,,Switching Processes: 24 --> 26,7342,7345
26,7345,7370,504,479,0
,,,,,,Switching Processes: 26 --> 27,7370,7373
27,7373,7398,142,117,0
,,,,,,Switching Processes: 27 --> 1,7398,7401
1,7401,7426,656,631,0
,,,,,,Switching Processes: 1 --> 2,7426,7429
2,7429,7454,716,691,0
,,,,,,Switching Processes: 2 --> 3,7454,7457
3,7457,7482,408,383,0
,,,,,,Switching Processes: 3 --> 4,7482,7485
4,7485,7510,129,104,0
,,,,,,Switching Processes: 4 --> 5,7510,7513
5,7513,7538,654,629,0
,,,,,,Switching Processes: 5 --> 6,7538,7541
6,7541,7566,485,460,0
,,,,,,Switching Processes: 6 --> 7,7566,7569
7,7569,7594,497,472,0
,,,,,,Switching Processes: 7 --> 9,7594,7597
9,7597,7622,570,545,0
,,,,,,Switching Processes: 9 --> 10,7622,7625
10,7625,7650,298,273,0
,,,,,,Switching Processes: 10 --> 12,7650,7653
12,7653,7678,599,574,0
,,,,,,Switching Processes: 12 --> 13,7678,7681
13,7681,7706,107,82,0
,,,,,,Switching Processes: 13 --> 14,7706,7709
14,7709,7734,249,224,0
,,,,,,Switching Processes: 14 --> 16,7734,7737
16,7737,7762,592,567,0
,,,,,,Switching Processes: 16 --> 17,7762,7765
17,7765,7790,622,597,0
,,,,,,Switching Processes: 17 --> 20,7790,7793
20,7793,7818,148,123,0
,,,,,,Switching Processes: 20 --> 21,7818,7821
21,7821,7846,61,36,0
,,,,,,Switching Processes: 21 --> 22,7846,7849
22,7849,7874,524,499,0
,,,,,,Switching Processes: 22 --> 23,7874,7877
23,7877,7902,321,296,0
,,,,,,Switching Processes: 23 --> 24,7902,7905
24,7905,7930,405,380,0
,,,,,,Switching Processes: 24 --> 26,7930,7933
26,7933,7958,479,454,0
,,,,,,Switching Processes: 26 --> 27,7958,7961
27,7961,7986,117,92,0
,,,,,,Switching Processes: 27 --> 1,7986,7989
1,7989,8014,631,606,0
,,,,,,Switching Processes: 1 --> 2,8014,8017
2,8017,8042,691,666,0
,,,,,,Switching Processes: 2 --> 3,8042,8045
3,8045,8070,383,358,0
,,,,,,Switching Processes: 3 --> 4,8070,8073
4,8073,8098,104,79,0
,,,,,,Switching Processes: 4 --> 5,8098,8101
5,8101,8126,629,604,0
,,,,,,Switching Processes: 5 --> 6,8126,8129
6,8129,8154,460,435,0
,,,,,,Switching Processes: 6 --> 7,8154,8157
7,8157,8182,472,447,0
,,,,,,Switching Processes: 7 --> 9,8182,8185
9,8185,8210,545,520,0
,,,,,,Switching Processes: 9 --> 10,8210,8213
10,8213,8238,273,248,0
,,,,,,Switching Processes: 10 --> 12,8238,8241
12,8241,8266,574,549,0
,,,,,,Switching Processes: 12 --> 13,8266,8269
13,8269,8294,82,57,0
,,,,,,Switching Processes: 13 --> 14,8294,8297
14,8297,8322,224,199,0
,,,,,,Switching Processes: 14 --> 16,8322,8325
16,8325,8350,567,542,0
,,,,,,Switching Processes: 16 --> 17,8350,8353
17,8353,8378,597,572,0
,,,,,,Switching Processes: 17 --> 20,8378,8381
20,8381,8406,123,98,0
,,,,,,Switching Processes: 20 --> 21,8406,8409
21,8409,8434,36,11,0
,,,,,,Switching Processes: 21 --> 22,8434,8437
22,8437,8462,499,474,0
,,,,,,Switching Processes: 22 --> 23,8462,8465
23,8465,8490,296,271,0
,,,,,,Switching Processes: 23 --> 24,8490,8493
24,8493,8518,380,355,0
,,,,,,Switching Processes: 24 --> 26,8518,8521
26,8521,8546,454,429,0
,,,,,,Switching Processes: 26 --> 27,8546,8549
27,8549,8574,92,67,0
,,,,,,Switching Processes: 27 --> 1,8574,8577
1,8577,8602,606,581,0
,,,,,,Switching Processes: 1 --> 2,8602,8605
2,8605,8630,666,641,0
,,,,,,Switching Processes: 2 --> 3,8630,8633
3,8633,8658,358,333,0
,,,,,,Switching Processes: 3 --> 4,8658,8661
4,8661,8686,79,54,0
,,,,,,Switching Processes: 4 --> 5,8686,8689
5,8689,8714,604,579,0
,,,,,,Switching Processes: 5 --> 6,8714,8717
6,8717,8742,435,410,0
,,,,,,Switching Processes: 6 --> 7,8742,8745
7,8745,8770,447,422,0
,,,,,,Switching Processes: 7 --> 9,8770,8773
9,8773,8798,520,495,0
,,,,,,Switching Processes: 9 --> 10,8798,8801
10,8801,8826,248,223,0
,,,,,,Switching Processes: 10 --> 12,8826,8829
12,8829,8854,549,524,0
,,,,,,Switching Processes: 12 --> 13,8854,8857
13,8857,8882,57,32,0
,,,,,,Switching Processes: 13 --> 14,8882,8885
14,8885,8910,199,174,0
,,,,,,Switching Processes: 14 --> 16,8910,8913
16,8913,8938,542,517,0
,,,,,,Switching Processes: 16 --> 17,8938,8941
17,8941,8966,572,547,0
,,,,,,Switching Processes: 17 --> 20,8966,8969
20,8969,8994,98,73,0
,,,,,,Switching Processes: 20 --> 21,8994,8997
21,8997,9008,11,0,9008
,,,,,,Process 21 finished
,,,,,,Switching Processes: 21 --> 22,9008,9011
22,9011,9036,474,449,0
,,,,,,Switching Processes: 22 --> 23,9036,9039
23,9039,9064,271,246,0
,,,,,,Switching Processes: 23 --> 24,9064,9067
24,9067,9092,355,330,0
,,,,,,Switching Processes: 24 --> 26,9092,9095
26,9095,9120,429,404,0
,,,,,,Switching Processes: 26 --> 27,9120,9123
27,9123,9148,67,42,0
,,,,,,Switching Processes: 27 --> 1,9148,9151
1,9151,9176,581,556,0
,,,,,,Switching Processes: 1 --> 2,9176,9179
2,9179,9204,641,616,0
,,,,,,Switching Processes: 2 --> 3,9204,9207
3,9207,9232,333,308,0
,,,,,,Switching Processes: 3 --> 4,9232,9235
4,9235,9260,54,29,0
,,,,,,Switching Processes: 4 --> 5,9260,9263
5,9263,9288,579,554,0
,,,,,,Switching Processes: 5 --> 6,9288,9291
6,9291,9316,410,385,0
,,,,,,Switching Processes: 6 --> 7,9316,9319
7,9319,9344,422,397,0
,,,,,,Switching Processes: 7 --> 9,9344,9347
9,9347,9372,495,470,0
,,,,,,Switching Processes: 9 --> 10,9372,9375
10,9375,9400,223,198,0
,,,,,,Switching Processes: 10 --> 12,9400,9403
12,9403,9428,524,499,0
,,,,,,Switching Processes: 12 --> 13,9428,9431
